frame_idx,PHF
441,True
442,False
443,False
444,True
445,False
446,False
447,False
448,True
449,True
450,False
451,False
452,True
453,False
454,False
455,False
456,True
457,True
458,False
459,False
460,True
461,False
462,False
463,False
464,True
465,False
466,False
467,True
468,False
469,True
470,False
471,False
472,False
473,True
474,False
475,False
476,False
477,True
478,True
479,True
480,False
481,True
482,True
483,True
484,True
485,True
486,True
487,True
488,True
489,True
490,False
491,False
492,False
493,False
494,True
495,True
496,False
497,False
498,True
499,False
500,False
501,False
502,True
503,True
504,False
505,False
506,True
507,False
508,False
509,False
510,True
511,True
512,False
513,False
514,True
515,False
516,False
517,False
518,True
519,True
520,False
521,False
522,False
523,False
524,True
525,False
526,True
527,True
528,True
529,False
530,False
531,False
532,True
533,False
534,False
535,False
536,True
537,False
538,False
539,False
540,False
541,False
542,False
543,False
544,True
545,True
546,True
547,True
548,True
549,True
550,True
551,True
552,True
553,False
554,False
555,False
556,True
557,True
558,False
559,True
560,True
561,False
562,False
563,False
564,True
565,True
566,False
567,True
568,True
569,False
570,False
571,False
572,True
573,True
574,False
575,True
576,True
577,False
578,False
579,False
580,True
581,True
582,False
583,False
584,True
585,False
586,True
587,True
588,True
589,False
590,True
591,True
592,True
593,True
594,True
595,True
596,False
597,False
598,False
599,False
600,False
601,False
602,False
603,False
604,True
605,False
606,False
607,False
608,True
609,False
610,True
611,True
612,True
613,True
614,True
615,False
616,False
617,False
618,True
619,True
620,False
621,True
622,True
623,False
624,False
625,False
626,True
627,True
628,False
629,True
630,True
631,False
632,False
633,False
634,True
635,True
636,False
637,True
638,True
639,False
640,False
641,False
642,False
643,False
644,True
645,False
646,False
647,True
648,True
649,True
650,True
651,True
652,True
653,True
654,False
655,True
656,True
657,False
658,False
659,True
660,True
661,False
662,False
663,False
664,False
665,False
666,False
667,False
668,False
669,False
670,False
671,False
672,True
673,True
674,False
675,True
676,True
677,False
678,False
679,False
680,True
681,True
682,False
683,True
684,True
685,False
686,False
687,False
688,True
689,True
690,False
691,True
692,True
693,False
694,False
695,False
696,True
697,True
698,False
699,True
700,True
701,False
702,False
703,False
704,False
705,False
706,False
707,True
708,False
709,False
710,False
711,False
712,False
713,False
714,False
715,False
716,False
717,True
718,True
719,False
720,False
721,True
722,True
723,False
724,True
725,True
726,True
727,True
728,True
729,True
730,False
731,False
732,False
733,False
734,True
735,True
736,False
737,True
738,False
739,False
740,False
741,False
742,True
743,True
744,False
745,True
746,False
747,False
748,False
749,True
750,True
751,True
752,False
753,True
754,False
755,False
756,False
757,True
758,True
759,True
760,False
761,True
762,True
763,True
764,True
765,False
766,True
767,True
768,True
769,False
770,False
771,False
772,True
773,False
774,False
775,False
776,False
777,False
778,False
779,False
780,False
781,False
782,False
783,False
784,True
785,True
786,True
787,True
788,True
789,False
790,True
791,True
792,False
793,False
794,False
795,True
796,True
797,True
798,False
799,True
800,False
801,False
802,False
803,True
804,True
805,True
806,False
807,True
808,False
809,False
810,False
811,True
812,True
813,True
814,False
815,True
816,False
817,False
818,False
819,True
820,True
821,True
822,False
823,False
824,True
825,False
826,True
827,True
828,True
829,True
830,True
831,True
832,True
833,True
834,True
835,False
836,False
837,True
838,False
839,False
840,True
841,False
842,True
843,False
844,False
845,False
846,True
847,False
848,False
849,False
850,True
851,True
852,False
853,True
854,False
855,False
856,False
857,True
858,True
859,True
860,False
861,True
862,False
863,False
864,False
865,True
866,True
867,True
868,False
869,True
870,False
871,False
872,False
873,True
874,True
875,True
876,False
877,True
878,False
879,False
880,False
881,False
882,False
883,False
884,False
885,True
886,False
887,False
888,True
889,True
890,True
891,True
892,True
893,True
894,True
895,True
896,True
897,False
898,True
899,True
900,True
901,False
902,False
903,False
904,True
905,False
906,False
907,False
908,True
909,False
910,True
911,True
912,True
913,True
914,False
915,True
916,False
917,False
918,False
919,True
920,True
921,True
922,False
923,True
924,False
925,False
926,False
927,True
928,True
929,True
930,False
931,True
932,False
933,False
934,False
935,True
936,True
937,True
938,False
939,True
940,False
941,False
942,False
943,False
944,False
945,False
946,False
947,False
948,False
949,False
950,True
951,False
952,False
953,False
954,True
955,False
956,True
957,True
958,True
959,False
960,True
961,True
962,True
963,False
964,True
965,True
966,True
967,True
968,True
969,True
970,False
971,False
972,False
973,True
974,True
975,True
976,False
977,True
978,False
979,False
980,False
981,True
982,True
983,True
984,False
985,True
986,False
987,False
988,False
989,True
990,True
991,True
992,False
993,True
994,False
995,False
996,False
997,True
998,True
999,True
1000,False
1001,True
1002,True
1003,True
1004,True
1005,False
1006,True
1007,True
1008,True
1009,False
1010,True
1011,False
1012,False
1013,False
1014,True
1015,False
1016,False
1017,False
1018,False
1019,True
1020,False
1021,False
1022,True
1023,True
1024,True
1025,True
1026,True
1027,True
1028,True
1029,False
1030,True
1031,True
1032,False
1033,False
1034,False
1035,True
1036,True
1037,True
1038,False
1039,True
1040,False
1041,False
1042,False
1043,True
1044,True
1045,True
1046,False
1047,True
1048,False
1049,False
1050,False
1051,True
1052,True
1053,False
1054,False
1055,True
1056,False
1057,False
1058,False
1059,True
1060,True
1061,False
1062,False
1063,True
1064,True
1065,False
1066,True
1067,True
1068,True
1069,True
1070,True
1071,True
1072,True
1073,True
1074,True
1075,False
1076,False
1077,True
1078,False
1079,False
1080,True
1081,False
1082,False
1083,False
1084,False
1085,False
1086,False
1087,False
1088,False
1089,False
1090,True
1091,True
1092,False
1093,True
1094,False
1095,False
1096,False
1097,True
1098,True
1099,False
1100,False
1101,True
1102,False
1103,False
1104,False
1105,True
1106,True
1107,False
1108,False
1109,True
1110,False
1111,False
1112,False
1113,True
1114,True
1115,False
1116,False
1117,True
1118,False
1119,False
1120,False
1121,False
1122,False
1123,False
1124,False
1125,False
1126,False
1127,False
1128,True
1129,True
1130,True
1131,True
1132,True
1133,True
1134,True
1135,True
1136,True
1137,False
1138,True
1139,True
1140,True
1141,False
1142,False
1143,False
1144,True
1145,False
1146,False
1147,False
1148,True
1149,False
1150,False
1151,True
1152,True
1153,False
1154,False
1155,True
1156,False
1157,False
1158,False
1159,True
1160,True
1161,False
1162,False
1163,True
1164,False
1165,False
1166,False
1167,True
1168,True
1169,False
1170,False
1171,True
1172,False
1173,False
1174,False
1175,True
1176,True
1177,False
1178,False
1179,True
1180,False
1181,False
1182,False
1183,False
1184,False
1185,False
1186,False
1187,False
1188,False
1189,False
1190,True
1191,False
1192,False
1193,False
1194,True
1195,False
1196,True
1197,True
1198,True
1199,False
1200,True
1201,True
1202,True
1203,False
1204,True
1205,True
1206,True
1207,True
1208,True
1209,True
1210,False
1211,False
1212,False
1213,True
1214,True
1215,False
1216,False
1217,True
1218,False
1219,False
1220,False
1221,True
1222,True
1223,False
1224,False
1225,True
1226,False
1227,False
1228,False
1229,True
1230,True
1231,False
1232,False
1233,True
1234,False
1235,False
1236,False
1237,True
1238,True
1239,False
1240,False
1241,False
1242,False
1243,True
1244,False
1245,False
1246,True
1247,True
1248,False
1249,False
1250,False
1251,False
1252,False
1253,False
1254,False
1255,False
1256,False
1257,False
1258,False
1259,False
1260,False
1261,False
1262,True
1263,True
1264,True
1265,True
1266,True
1267,True
1268,True
1269,False
1270,True
1271,True
1272,False
1273,False
1274,False
1275,True
1276,True
1277,False
1278,False
1279,True
1280,False
1281,False
1282,False
1283,True
1284,True
1285,False
1286,False
1287,True
1288,False
1289,False
1290,False
1291,True
1292,True
1293,False
1294,False
1295,True
1296,False
1297,False
1298,False
1299,True
1300,True
1301,False
1302,False
1303,True
1304,False
1305,True
1306,True
1307,True
1308,False
1309,True
1310,True
1311,True
1312,True
1313,True
1314,True
1315,False
1316,False
1317,False
1318,True
1319,False
1320,False
1321,False
1322,False
1323,False
1324,False
1325,False
1326,False
1327,False
1328,False
1329,False
1330,True
1331,True
1332,False
1333,True
1334,False
1335,False
1336,False
1337,True
1338,True
1339,False
1340,False
1341,True
1342,False
1343,False
1344,False
1345,True
1346,True
1347,False
1348,False
1349,True
1350,False
1351,False
1352,False
1353,True
1354,True
1355,False
1356,False
1357,True
1358,False
1359,False
1360,False
1361,False
1362,False
1363,True
1364,False
1365,False
1366,False
1367,False
1368,True
1369,True
1370,True
1371,True
1372,True
1373,False
1374,True
1375,True
1376,True
1377,False
1378,True
1379,True
1380,True
1381,False
1382,False
1383,False
1384,False
1385,False
1386,True
1387,False
1388,False
1389,False
1390,False
1391,True
1392,True
1393,False
1394,False
1395,True
1396,False
1397,False
1398,False
1399,True
1400,True
1401,False
1402,False
1403,True
1404,False
1405,False
1406,False
1407,True
1408,True
1409,False
1410,False
1411,True
1412,False
1413,False
1414,False
1415,True
1416,True
1417,False
1418,False
1419,True
1420,False
1421,False
1422,False
1423,True
1424,False
1425,False
1426,True
1427,False
1428,True
1429,False
1430,False
1431,False
1432,True
1433,False
1434,False
1435,False
1436,True
1437,True
1438,True
1439,False
1440,True
1441,True
1442,True
1443,True
1444,True
1445,True
1446,True
1447,True
1448,True
1449,False
1450,False
1451,False
1452,False
1453,True
1454,True
1455,False
1456,False
1457,True
1458,False
1459,False
1460,False
1461,True
1462,True
1463,False
