frame_idx,PHF
584,True
585,True
586,True
587,True
588,True
589,True
590,True
591,False
592,False
593,False
594,False
595,False
596,True
597,True
598,True
599,True
600,True
601,True
602,True
603,True
604,True
605,True
606,True
607,False
608,False
609,True
610,True
611,True
612,True
613,True
614,False
615,True
616,True
617,True
618,True
619,True
620,False
621,False
622,True
623,True
624,True
625,True
626,False
627,False
628,True
629,True
630,True
631,True
632,True
633,True
634,True
635,True
636,True
637,True
638,True
639,True
640,False
641,True
642,True
643,False
644,False
645,False
646,False
647,True
648,True
649,True
650,True
651,True
652,True
653,False
654,True
655,True
656,False
657,False
658,False
659,False
660,True
661,True
662,True
663,True
664,True
665,False
666,False
667,True
668,True
669,False
670,False
671,False
672,False
673,True
674,True
675,True
676,True
677,True
678,True
679,True
680,True
681,False
682,False
683,True
684,True
685,False
686,True
687,True
688,True
689,True
690,False
691,True
692,True
693,False
694,False
695,False
696,True
697,True
698,False
699,True
700,True
701,True
702,True
703,True
704,True
705,True
706,True
707,True
708,True
709,True
710,True
711,True
712,True
713,True
714,True
715,True
716,True
717,True
718,True
719,True
720,True
721,True
722,True
723,False
724,True
725,True
726,True
727,True
728,True
729,True
730,False
731,True
732,True
733,False
734,False
735,False
736,False
737,True
738,True
739,True
740,True
741,False
742,False
743,False
744,True
745,True
746,False
747,False
748,False
749,False
750,True
751,True
752,True
753,True
754,True
755,True
756,False
757,True
758,True
759,False
760,False
761,False
762,False
763,True
764,True
765,False
766,True
767,True
768,False
769,False
770,True
771,True
772,False
773,True
774,True
775,False
776,True
777,True
778,True
779,True
780,True
781,True
782,True
783,True
784,False
785,True
786,True
787,True
788,True
789,False
790,True
791,True
792,True
793,True
794,True
795,True
796,True
797,True
798,True
799,True
800,True
801,True
802,True
803,True
804,True
805,True
806,True
807,True
808,True
809,True
810,True
811,True
812,False
813,True
814,True
815,False
816,False
817,True
818,True
819,False
820,True
821,True
822,False
823,True
824,True
825,False
826,True
827,True
828,True
829,True
830,True
831,True
832,False
833,True
834,True
835,True
836,True
837,True
838,True
839,True
840,True
841,True
842,True
843,True
844,False
845,False
846,False
847,True
848,True
849,False
850,True
851,True
852,False
853,True
854,True
855,True
856,True
857,True
858,True
859,True
860,True
861,False
862,False
863,False
864,True
865,True
866,True
867,True
868,False
869,True
870,True
871,False
872,True
873,True
874,False
875,False
876,False
877,False
878,True
879,True
880,True
881,True
882,True
883,True
884,True
885,True
886,False
887,False
888,True
889,True
890,True
891,True
892,True
893,True
894,True
895,True
896,True
897,True
898,True
899,True
900,True
901,True
902,False
903,False
904,True
905,True
906,True
907,True
908,True
909,True
910,True
911,True
912,True
913,True
914,False
915,False
916,False
917,True
918,True
919,True
920,True
921,True
922,True
923,False
924,True
925,True
926,False
927,False
928,False
929,False
930,True
931,True
932,True
933,True
934,False
935,True
936,True
937,True
938,True
939,False
940,False
941,False
942,False
943,True
944,True
945,True
946,True
947,True
948,True
949,True
950,True
951,False
952,False
953,True
954,True
955,True
956,True
957,True
958,True
959,False
960,False
961,True
962,True
963,False
964,False
965,False
966,True
967,True
968,True
969,True
970,False
971,True
972,True
973,True
974,False
975,True
976,True
977,True
978,True
979,True
980,False
981,False
982,True
983,True
984,True
985,True
986,False
987,False
988,True
989,True
990,False
991,False
992,False
993,False
994,True
995,True
996,True
997,True
998,False
999,True
1000,True
1001,True
1002,True
1003,True
1004,True
1005,False
1006,True
1007,False
1008,True
1009,True
1010,True
1011,True
1012,True
1013,True
1014,True
1015,True
1016,True
1017,True
1018,False
1019,False
1020,True
1021,True
1022,False
1023,True
1024,True
1025,False
1026,True
1027,True
1028,False
1029,False
1030,True
1031,True
1032,False
1033,True
1034,True
1035,True
1036,True
1037,False
1038,False
1039,True
1040,True
1041,False
1042,True
1043,True
1044,True
1045,True
1046,True
1047,True
1048,True
1049,True
1050,False
1051,False
1052,True
1053,True
1054,True
1055,False
1056,False
1057,False
1058,False
1059,True
1060,True
1061,True
1062,True
1063,True
1064,True
1065,True
1066,True
1067,False
1068,True
1069,True
1070,True
1071,False
1072,True
1073,True
1074,True
1075,True
1076,True
1077,False
1078,False
1079,False
1080,False
1081,True
1082,True
1083,False
1084,True
1085,True
1086,True
1087,True
1088,True
1089,True
1090,True
1091,True
1092,True
1093,True
1094,True
1095,True
1096,False
1097,True
1098,True
1099,True
1100,True
1101,True
1102,True
1103,False
1104,True
1105,True
1106,False
1107,True
1108,True
1109,True
1110,True
1111,True
1112,True
1113,True
1114,True
1115,True
1116,True
1117,True
1118,False
1119,True
1120,True
1121,False
1122,True
1123,True
1124,True
1125,True
1126,True
1127,True
1128,True
1129,True
1130,True
1131,True
1132,False
1133,False
1134,False
1135,False
1136,False
1137,True
1138,True
1139,True
1140,True
1141,False
1142,False
1143,False
1144,True
1145,True
1146,True
1147,True
1148,False
1149,True
1150,True
1151,True
1152,True
1153,False
1154,False
1155,False
1156,True
1157,True
1158,True
1159,True
1160,False
1161,False
1162,True
1163,True
1164,True
1165,True
1166,True
1167,True
1168,True
1169,False
1170,True
1171,True
1172,False
1173,False
1174,True
1175,True
1176,True
1177,True
1178,True
1179,True
1180,True
1181,True
1182,True
1183,False
1184,False
1185,True
1186,True
1187,True
1188,True
1189,True
1190,True
1191,True
1192,True
1193,True
1194,True
1195,False
1196,False
1197,False
1198,False
1199,True
1200,True
1201,True
1202,True
1203,True
1204,True
1205,False
1206,True
1207,True
1208,False
1209,False
1210,True
1211,True
1212,False
1213,True
1214,True
1215,True
1216,True
1217,False
1218,True
1219,True
1220,True
1221,False
1222,True
1223,True
1224,True
1225,False
1226,True
1227,True
1228,True
1229,True
1230,False
1231,False
1232,True
1233,True
1234,False
1235,False
1236,True
1237,True
1238,False
1239,True
1240,True
1241,True
1242,True
1243,True
1244,False
1245,False
1246,False
1247,False
1248,True
1249,True
1250,True
1251,True
1252,True
1253,True
1254,True
1255,True
1256,True
1257,True
1258,False
1259,False
1260,False
1261,False
1262,True
1263,True
1264,True
1265,True
1266,False
1267,False
1268,False
1269,False
1270,False
1271,False
1272,False
1273,True
1274,True
1275,False
1276,True
1277,True
1278,True
1279,True
1280,True
1281,True
1282,True
1283,True
1284,True
1285,True
1286,True
1287,True
1288,True
1289,True
1290,True
1291,True
1292,True
1293,True
1294,True
1295,False
1296,True
1297,True
1298,False
1299,True
1300,True
1301,False
1302,False
1303,True
1304,True
1305,True
1306,True
1307,False
1308,False
1309,True
1310,True
1311,False
1312,False
1313,False
1314,False
1315,False
1316,False
1317,True
1318,True
1319,True
1320,True
1321,True
1322,True
1323,True
1324,True
1325,True
1326,True
1327,False
1328,False
1329,True
1330,True
1331,True
1332,True
1333,True
1334,True
1335,False
1336,False
1337,False
1338,True
1339,True
1340,True
1341,False
1342,False
1343,True
1344,True
1345,True
1346,True
1347,False
1348,True
1349,True
1350,False
1351,True
1352,True
1353,False
1354,True
1355,True
1356,True
1357,True
1358,False
1359,False
1360,False
1361,False
1362,False
1363,False
1364,True
1365,True
1366,False
1367,True
1368,True
1369,False
1370,True
1371,True
1372,False
1373,True
1374,True
1375,True
1376,False
1377,True
1378,True
1379,False
1380,True
1381,True
1382,False
1383,True
1384,True
1385,False
1386,False
1387,False
1388,False
1389,False
1390,False
1391,False
1392,False
1393,True
1394,True
1395,True
1396,True
1397,True
1398,False
1399,True
1400,True
1401,True
1402,True
1403,False
1404,False
1405,False
1406,True
1407,True
1408,False
1409,True
1410,True
1411,True
1412,True
1413,True
1414,False
1415,True
1416,True
1417,False
1418,False
1419,False
1420,False
1421,True
1422,True
1423,False
1424,True
1425,True
1426,False
1427,False
1428,False
1429,False
1430,False
1431,False
1432,False
1433,False
1434,False
1435,False
1436,False
1437,True
1438,True
1439,True
1440,False
1441,False
1442,True
1443,True
1444,True
1445,True
1446,True
1447,False
1448,True
1449,True
1450,True
1451,True
1452,False
1453,False
1454,True
1455,True
1456,False
1457,True
1458,True
1459,True
1460,True
1461,True
1462,True
1463,True
1464,True
1465,False
1466,False
1467,True
1468,True
1469,True
1470,True
1471,True
1472,True
1473,False
1474,True
1475,True
1476,False
1477,True
1478,True
1479,False
1480,False
1481,False
1482,False
1483,True
1484,True
1485,False
1486,True
1487,True
1488,False
1489,False
1490,False
1491,True
1492,True
1493,True
1494,False
1495,False
1496,True
1497,True
1498,True
1499,False
1500,False
1501,True
1502,True
1503,True
1504,True
1505,True
1506,False
1507,True
1508,True
1509,True
1510,True
1511,True
1512,True
1513,True
1514,True
1515,True
1516,True
1517,False
1518,False
1519,False
1520,False
1521,True
1522,False
1523,True
1524,True
1525,True
1526,True
1527,True
1528,True
1529,False
1530,True
1531,True
1532,False
1533,True
1534,True
1535,False
1536,False
1537,True
1538,True
1539,False
1540,False
1541,False
1542,False
1543,False
1544,True
1545,True
1546,False
1547,True
1548,True
1549,True
1550,False
1551,False
1552,True
1553,False
1554,False
1555,True
1556,False
1557,True
1558,True
1559,True
1560,True
1561,True
1562,True
1563,True
1564,True
1565,False
1566,False
1567,False
1568,False
1569,False
1570,False
1571,True
1572,True
1573,True
1574,True
1575,True
1576,True
1577,False
1578,False
1579,True
1580,True
1581,False
1582,False
1583,True
1584,True
1585,False
1586,True
1587,True
1588,False
1589,True
1590,True
1591,False
1592,True
1593,True
1594,False
1595,False
1596,False
1597,False
1598,False
1599,True
1600,True
1601,True
1602,True
1603,True
1604,True
1605,True
1606,True
1607,True
1608,True
1609,False
1610,False
1611,True
1612,True
1613,False
1614,True
1615,True
1616,False
1617,False
1618,True
1619,True
1620,False
1621,True
1622,True
1623,False
1624,True
1625,True
1626,True
1627,True
1628,True
1629,True
1630,True
1631,True
1632,True
1633,True
1634,False
1635,True
1636,True
1637,True
1638,True
1639,False
1640,True
1641,True
1642,False
1643,False
1644,True
1645,True
1646,True
1647,True
1648,True
1649,True
1650,True
1651,True
1652,True
1653,True
1654,False
1655,False
1656,False
1657,True
1658,True
1659,False
1660,True
1661,True
1662,True
1663,True
1664,True
1665,True
1666,True
1667,True
1668,True
1669,False
1670,True
1671,True
1672,False
1673,True
1674,True
1675,True
1676,True
1677,False
1678,True
1679,True
1680,True
1681,True
1682,True
1683,True
1684,True
1685,False
1686,True
1687,True
1688,False
1689,False
1690,True
1691,True
1692,True
1693,True
1694,True
1695,True
1696,True
1697,True
1698,True
1699,True
1700,True
1701,False
1702,True
1703,True
1704,True
1705,False
1706,True
1707,True
1708,True
1709,True
1710,False
1711,True
1712,True
1713,False
1714,True
1715,True
1716,True
1717,True
1718,False
1719,True
1720,True
1721,False
1722,True
1723,True
1724,False
1725,False
1726,False
1727,True
1728,True
1729,True
1730,True
1731,True
1732,True
1733,True
1734,True
1735,True
1736,True
1737,False
1738,False
1739,False
1740,False
1741,True
1742,True
1743,True
1744,True
1745,True
1746,False
1747,True
1748,True
1749,True
1750,False
1751,False
1752,False
1753,True
1754,True
1755,False
1756,True
1757,True
1758,False
1759,True
1760,True
1761,True
1762,False
1763,False
1764,False
1765,False
1766,False
1767,False
1768,False
1769,False
1770,False
1771,False
1772,True
1773,True
1774,True
1775,False
1776,False
1777,False
1778,False
1779,False
1780,False
1781,False
1782,True
1783,True
1784,True
1785,True
1786,True
1787,True
1788,True
1789,True
1790,False
1791,False
1792,False
1793,False
1794,False
1795,False
1796,False
1797,False
1798,True
1799,True
1800,True
1801,False
1802,False
1803,False
1804,True
1805,True
1806,True
1807,True
1808,False
1809,False
1810,False
1811,True
