frame_idx,PHF
319,False
320,False
321,False
322,False
323,True
324,True
325,False
326,False
327,False
328,True
329,True
330,True
331,True
332,True
333,True
334,True
335,True
336,True
337,False
338,True
339,True
340,True
341,True
342,True
343,True
344,True
345,True
346,True
347,True
348,True
349,True
350,True
351,True
352,True
353,True
354,True
355,True
356,True
357,True
358,True
359,True
360,True
361,True
362,True
363,True
364,True
365,True
366,True
367,True
368,True
369,True
370,True
371,False
372,True
373,True
374,True
375,True
376,False
377,True
378,True
379,True
380,True
381,True
382,True
383,True
384,True
385,False
386,True
387,True
388,True
389,False
390,False
391,False
392,True
393,True
394,True
395,True
396,True
397,True
398,False
399,False
400,False
401,False
402,True
403,True
404,True
405,False
406,True
407,True
408,False
409,False
410,True
411,True
412,True
413,False
414,False
415,True
416,True
417,False
418,True
419,True
420,False
421,False
422,False
423,False
424,False
425,False
426,True
427,True
428,False
429,False
430,False
431,False
432,False
433,False
434,False
435,False
436,False
437,False
438,False
439,False
440,False
441,False
442,False
443,False
444,False
445,False
446,False
447,False
448,False
449,False
450,False
451,False
452,False
453,False
454,False
455,False
456,False
457,False
458,False
459,False
460,False
461,False
462,False
463,False
464,True
465,True
466,False
467,False
468,False
469,False
470,False
471,False
472,False
473,False
474,False
475,False
476,False
477,False
478,False
479,False
480,False
481,True
482,True
483,True
484,True
485,True
486,True
487,True
488,False
489,True
490,True
491,True
492,True
493,True
494,True
495,False
496,False
497,False
498,False
499,False
500,False
501,False
502,False
503,False
504,True
505,True
506,False
507,False
508,False
509,False
510,False
511,False
512,False
513,False
514,False
515,False
516,False
517,False
518,False
519,False
520,False
521,False
522,False
523,False
524,False
525,True
526,True
527,True
528,True
529,True
530,False
531,False
532,False
533,False
534,False
535,True
536,True
537,True
538,True
539,True
540,True
541,False
542,True
543,True
544,True
545,True
546,True
547,True
548,True
549,True
550,True
551,True
552,True
553,False
554,True
555,True
556,False
557,False
558,False
559,False
560,False
561,False
562,False
563,False
564,False
565,False
566,False
567,False
568,False
569,True
570,True
571,True
572,False
573,False
574,False
575,True
576,True
577,True
578,True
579,True
580,True
581,True
582,True
583,True
584,True
585,True
586,True
587,True
588,True
589,True
590,True
591,True
592,True
593,False
594,True
595,False
596,True
597,True
598,False
599,False
600,False
601,False
602,False
603,False
604,False
605,False
606,False
607,False
608,False
609,False
610,False
611,False
612,False
613,False
614,False
615,True
616,True
617,True
618,True
619,False
620,False
621,False
622,True
623,True
624,True
625,False
626,False
627,False
628,False
629,False
630,False
631,True
632,True
633,False
634,False
635,False
636,False
637,False
638,False
639,True
640,True
641,True
642,True
643,False
644,False
645,False
646,False
647,False
648,False
649,False
650,False
651,False
652,False
653,False
654,False
655,False
656,False
657,False
658,False
659,False
660,True
661,True
662,True
663,True
664,True
665,True
666,True
667,True
668,True
669,True
670,True
671,True
672,True
673,True
674,False
675,False
676,False
677,False
678,False
679,True
680,False
681,False
682,True
683,True
684,True
685,False
686,False
687,True
688,True
689,False
690,False
691,False
692,True
693,True
694,True
695,True
696,True
697,False
698,False
699,False
700,False
701,False
702,False
703,False
704,False
705,False
706,False
707,False
708,False
709,False
710,True
711,False
712,False
713,False
714,True
715,True
716,False
717,False
718,False
719,False
720,False
721,True
722,True
723,False
724,False
725,False
726,True
727,True
728,True
729,True
730,False
731,True
732,True
733,True
734,True
735,True
736,True
737,True
738,True
739,True
740,True
741,True
742,False
743,False
744,False
745,True
746,False
747,True
748,True
749,True
750,False
751,False
752,False
753,False
754,False
755,False
756,False
757,False
758,False
759,False
760,True
761,True
762,False
763,False
764,True
765,True
766,False
767,True
768,False
769,True
770,True
771,False
772,True
773,False
774,False
775,False
776,False
777,False
778,False
779,False
780,False
781,False
782,False
783,False
784,False
785,False
786,False
787,False
788,False
789,False
790,False
791,False
792,False
793,False
794,False
795,False
796,True
797,True
798,True
799,True
800,True
801,False
802,True
803,True
804,True
805,False
806,True
807,False
808,False
809,False
810,False
811,False
812,False
813,False
814,False
815,False
816,True
817,True
818,False
819,False
820,False
821,False
822,False
823,False
824,False
825,False
826,False
827,False
828,False
829,False
830,False
831,False
832,False
833,False
834,False
835,True
836,True
837,False
838,False
839,False
840,False
841,True
842,True
843,False
844,False
845,False
846,False
847,False
848,False
849,False
850,False
851,False
852,False
853,False
854,False
855,False
856,False
857,False
858,False
859,False
860,False
861,False
862,False
863,False
864,False
865,False
866,False
867,False
868,False
869,False
870,False
871,False
872,False
873,False
874,False
875,False
876,False
877,False
878,False
879,False
880,False
881,False
882,False
883,False
884,False
885,False
886,False
887,False
888,True
889,False
890,False
891,False
892,False
893,False
894,False
895,False
896,False
897,False
898,False
899,False
900,False
901,False
902,False
903,False
904,False
905,False
906,False
907,False
908,False
909,False
910,False
911,False
912,False
913,True
914,False
915,False
916,False
917,False
918,False
919,False
920,False
921,False
922,False
923,False
924,False
925,False
926,False
927,False
928,False
929,False
930,False
931,False
932,False
933,False
934,True
935,True
936,True
937,False
938,False
939,False
940,False
941,False
942,False
943,False
944,False
945,False
946,False
947,False
948,False
949,False
950,False
951,False
952,False
953,False
954,False
955,False
956,False
957,False
958,False
959,False
960,False
961,False
962,False
963,False
964,False
965,False
966,False
967,False
968,False
969,False
970,True
971,True
972,False
973,False
974,True
975,True
976,False
977,False
978,False
979,False
980,False
981,False
982,False
983,True
984,True
985,True
986,True
987,True
988,True
989,False
990,False
991,False
992,False
993,False
994,True
995,True
996,False
997,True
998,False
999,False
1000,False
1001,False
1002,False
1003,True
1004,False
1005,False
1006,False
1007,False
1008,False
1009,False
1010,False
1011,False
1012,False
1013,False
1014,False
1015,False
1016,False
1017,True
1018,False
1019,False
1020,False
1021,False
1022,False
1023,False
1024,False
1025,True
1026,True
1027,False
1028,False
1029,False
1030,False
1031,True
1032,False
1033,False
1034,False
1035,False
1036,False
1037,False
1038,False
1039,False
1040,False
1041,False
1042,True
1043,False
1044,False
1045,False
1046,False
1047,False
1048,False
1049,False
1050,False
1051,False
1052,False
1053,False
1054,False
1055,False
1056,False
1057,False
1058,False
1059,False
1060,False
1061,False
1062,True
1063,False
1064,False
1065,False
1066,False
1067,False
1068,False
1069,False
1070,False
1071,False
1072,False
1073,False
1074,False
1075,False
1076,False
1077,False
1078,False
1079,False
1080,False
1081,False
1082,False
1083,False
1084,False
1085,False
1086,False
1087,False
1088,False
1089,False
1090,False
1091,False
1092,False
1093,False
1094,False
1095,True
1096,True
1097,True
1098,True
1099,True
1100,False
1101,False
1102,True
1103,True
1104,False
1105,False
1106,True
1107,True
1108,True
1109,True
1110,True
1111,True
1112,True
1113,True
1114,True
1115,True
1116,True
1117,True
1118,False
1119,False
1120,False
1121,False
1122,False
1123,True
1124,True
1125,True
1126,False
1127,False
1128,True
1129,True
1130,True
1131,False
1132,True
1133,True
1134,True
1135,True
1136,True
1137,True
1138,False
1139,False
1140,False
1141,True
1142,True
1143,True
1144,True
1145,False
1146,True
1147,True
1148,False
1149,True
1150,True
1151,False
1152,True
1153,True
1154,True
1155,True
1156,True
1157,True
1158,True
1159,True
1160,False
1161,False
1162,True
1163,True
1164,True
1165,False
1166,False
1167,False
1168,False
1169,False
1170,False
1171,False
1172,False
1173,False
1174,False
1175,True
1176,False
1177,False
1178,False
1179,False
1180,False
1181,True
1182,True
1183,True
1184,True
1185,True
1186,False
1187,False
1188,True
1189,True
1190,True
1191,True
1192,False
1193,False
1194,False
1195,False
1196,False
1197,False
1198,False
1199,True
1200,True
1201,False
1202,False
1203,False
1204,False
1205,False
1206,False
1207,False
1208,True
1209,True
1210,True
1211,False
1212,False
1213,False
1214,False
1215,False
1216,False
1217,True
1218,True
1219,True
1220,True
1221,False
1222,False
1223,False
1224,False
1225,True
1226,True
1227,False
1228,False
1229,False
1230,False
1231,False
1232,False
1233,False
1234,False
1235,True
1236,False
1237,False
1238,False
1239,False
1240,False
1241,False
1242,False
1243,False
1244,False
1245,False
1246,False
1247,False
1248,False
1249,False
1250,False
1251,False
1252,False
1253,False
1254,False
1255,False
1256,False
1257,False
1258,False
1259,False
1260,False
1261,False
1262,False
1263,False
1264,False
1265,False
1266,False
1267,False
1268,True
1269,True
1270,False
1271,False
1272,False
1273,False
1274,False
1275,False
1276,True
1277,False
1278,True
1279,True
1280,False
1281,False
1282,False
1283,False
1284,False
1285,False
1286,False
1287,False
1288,False
1289,False
1290,False
1291,False
1292,True
1293,True
1294,True
1295,True
1296,False
1297,False
1298,False
1299,False
1300,False
1301,False
1302,False
1303,False
1304,False
1305,False
1306,False
1307,False
1308,False
1309,False
1310,False
1311,False
1312,False
1313,False
1314,True
1315,True
1316,False
1317,False
1318,True
1319,True
1320,False
1321,False
1322,False
1323,False
1324,False
1325,True
1326,False
1327,False
1328,False
1329,False
1330,False
1331,False
1332,False
1333,False
1334,False
1335,False
1336,False
1337,False
1338,False
1339,False
1340,False
1341,False
1342,False
1343,False
1344,False
1345,False
1346,False
1347,False
1348,False
1349,False
1350,False
1351,False
1352,False
1353,False
1354,False
1355,False
1356,False
1357,False
1358,False
1359,False
1360,False
1361,False
1362,False
1363,False
1364,False
1365,False
1366,False
1367,False
1368,False
1369,False
1370,False
1371,False
1372,False
1373,False
1374,False
1375,False
1376,False
1377,False
1378,False
1379,False
1380,False
1381,False
1382,False
1383,False
1384,False
1385,False
1386,False
1387,False
1388,False
1389,False
1390,False
1391,False
1392,False
1393,False
1394,False
1395,False
1396,False
1397,False
1398,False
1399,False
1400,False
1401,False
1402,False
1403,False
1404,False
